,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
19,2003.0,Mike Sherman,16,10,6,0,0.625,2.0,1.0,1.0,Lost Div,Tom Rossley,Ed Donatell
20,2002.0,Mike Sherman,16,12,4,0,0.75,1.0,0.0,1.0,Lost WC,Tom Rossley,Ed Donatell
21,2001.0,Mike Sherman,16,12,4,0,0.75,2.0,1.0,1.0,Lost Div,Tom Rossley,Ed Donatell
22,2000.0,Mike Sherman,16,9,7,0,0.563,0.0,0.0,0.0,N/A,Tom Rossley,Ed Donatell
23,1999.0,Ray Rhodes,16,8,8,0,0.5,0.0,0.0,0.0,N/A,Sherman Lewis,Emmitt Thomas
24,1998.0,Mike Holmgren,16,11,5,0,0.688,1.0,0.0,1.0,Lost WC,Sherman Lewis,Fritz Shurmur
25,1997.0,Mike Holmgren,16,13,3,0,0.813,3.0,2.0,1.0,Lost SB,Sherman Lewis,Fritz Shurmur
26,1996.0,Mike Holmgren,16,13,3,0,0.813,3.0,3.0,0.0,Won SB,Sherman Lewis,Fritz Shurmur
27,1995.0,Mike Holmgren,16,11,5,0,0.688,3.0,2.0,1.0,Lost Conf,Sherman Lewis,Fritz Shurmur
28,1994.0,Mike Holmgren,16,9,7,0,0.563,2.0,1.0,1.0,Lost Div,Sherman Lewis,Fritz Shurmur
29,1993.0,Mike Holmgren,16,9,7,0,0.563,2.0,1.0,1.0,Lost Div,Sherman Lewis,Ray Rhodes
30,1992.0,Mike Holmgren,16,9,7,0,0.563,0.0,0.0,0.0,N/A,Sherman Lewis,Ray Rhodes
31,1991.0,Lindy Infante,16,4,12,0,0.25,0.0,0.0,0.0,N/A,N/A,Hank Bullough
32,1990.0,Lindy Infante,16,6,10,0,0.375,0.0,0.0,0.0,N/A,N/A,Hank Bullough
33,1989.0,Lindy Infante,16,10,6,0,0.625,0.0,0.0,0.0,N/A,N/A,Hank Bullough
34,1988.0,Lindy Infante,16,4,12,0,0.25,0.0,0.0,0.0,N/A,N/A,Hank Bullough
35,1987.0,Forrest Gregg,15,5,9,1,0.367,0.0,0.0,0.0,N/A,N/A,Dick Modzelewski
36,1986.0,Forrest Gregg,16,4,12,0,0.25,0.0,0.0,0.0,N/A,N/A,Dick Modzelewski
37,1985.0,Forrest Gregg,16,8,8,0,0.5,0.0,0.0,0.0,N/A,Bob Schnelker,Dick Modzelewski
38,1984.0,Forrest Gregg,16,8,8,0,0.5,0.0,0.0,0.0,N/A,Bob Schnelker,Dick Modzelewski
39,1983.0,Bart Starr,16,8,8,0,0.5,0.0,0.0,0.0,N/A,Bob Schnelker,John Meyer
40,1982.0,Bart Starr,9,5,3,1,0.611,2.0,1.0,1.0,Lost Div,Bob Schnelker,John Meyer
41,1981.0,Bart Starr,16,8,8,0,0.5,0.0,0.0,0.0,N/A,N/A,John Meyer
42,1980.0,Bart Starr,16,5,10,1,0.344,0.0,0.0,0.0,N/A,N/A,John Meyer
43,1979.0,Bart Starr,16,5,11,0,0.313,0.0,0.0,0.0,N/A,N/A,Dave Hanner
44,1978.0,Bart Starr,16,8,7,1,0.531,0.0,0.0,0.0,N/A,N/A,Dave Hanner
45,1977.0,Bart Starr,14,4,10,0,0.286,0.0,0.0,0.0,N/A,N/A,Dave Hanner
46,1976.0,Bart Starr,14,5,9,0,0.357,0.0,0.0,0.0,N/A,Paul Roach,Dave Hanner
